GROWER,FARM_NAME,FIELD_ID,SAMP_DATE,SAMP_ID,X,Y,PH,BPH,OM,P_M3,P_BRAY,P_OLSEN,K,ZN,S,CEC,CA,MG,NA,H_SAT,K_SAT,MG_SAT,CA_SAT,NA_SAT,FE,CU,B,MN,NO3_N
ISU RESEARCH FARMS,BURKEY,K-391212,11-20-2024,3,-93.791955999999999,42.011248000000002,6.200000000000000,6.700000000000000,5.600000000000000,36.000000000000000, , ,199.000000000000000, ,5.000000000000000,31.800000000000001,4999.000000000000000,396.000000000000000, ,9.400000000000000,1.600000000000000,10.199999999999999,78.700000000000003, , , , , , 
ISU RESEARCH FARMS,BURKEY,K-391212,11-20-2024,4,-93.793194000000000,42.012138000000000,6.600000000000000,7.000000000000000,4.200000000000000,4.000000000000000, , ,150.000000000000000, ,5.000000000000000,20.500000000000000,3558.000000000000000,286.000000000000000, ,0.000000000000000,1.900000000000000,11.400000000000000,86.700000000000003, , , , , , 
ISU RESEARCH FARMS,FINCH,FINCH-390834,11-08-2024,1,-93.697882000000007,42.062221999999998,6.500000000000000,7.000000000000000,4.800000000000000,129.000000000000000, , ,347.000000000000000, ,8.000000000000000,19.800000000000001,3141.000000000000000,389.000000000000000, ,0.000000000000000,4.500000000000000,16.100000000000001,79.400000000000006, , , , , , 
ISU RESEARCH FARMS,FINCH,FINCH-390834,11-08-2024,2,-93.697882000000007,42.061298999999998,7.500000000000000,7.300000000000000,6.500000000000000,48.000000000000000, , ,158.000000000000000, ,8.000000000000000,36.500000000000000,6441.000000000000000,478.000000000000000, ,0.000000000000000,1.100000000000000,10.699999999999999,88.200000000000003, , , , , , 
ISU RESEARCH FARMS,FINCH,FINCH-390834,11-08-2024,3,-93.697896999999998,42.060319999999997,7.700000000000000,7.500000000000000,5.900000000000000,36.000000000000000, , ,125.000000000000000, ,8.000000000000000,35.500000000000000,6425.000000000000000,371.000000000000000, ,0.000000000000000,0.900000000000000,8.600000000000000,90.500000000000000, , , , , , 
ISU RESEARCH FARMS,FINCH,FINCH-390834,11-08-2024,4,-93.693517000000000,42.060425000000002,6.200000000000000,6.800000000000000,4.200000000000000,28.000000000000000, , ,96.000000000000000, ,5.000000000000000,19.699999999999999,2784.000000000000000,437.000000000000000, ,10.100000000000000,1.200000000000000,18.100000000000001,70.500000000000000, , , , , , 
ISU RESEARCH FARMS,FINCH,FINCH-390834,11-08-2024,5,-93.694447999999994,42.060375000000001,7.100000000000000,7.300000000000000,4.400000000000000,23.000000000000000, , ,119.000000000000000, ,3.000000000000000,24.699999999999999,3993.000000000000000,545.000000000000000, ,0.000000000000000,1.200000000000000,18.100000000000001,80.700000000000003, , , , , , 
ISU RESEARCH FARMS,FINCH,FINCH-390834,11-08-2024,6,-93.695593000000002,42.060375000000001,5.800000000000000,6.600000000000000,3.600000000000000,19.000000000000000, , ,117.000000000000000, ,4.000000000000000,17.600000000000001,2183.000000000000000,297.000000000000000, ,22.699999999999999,1.700000000000000,13.800000000000001,61.799999999999997, , , , , , 
ISU RESEARCH FARMS,FINCH,FINCH-390834,11-08-2024,7,-93.696736999999999,42.060375000000001,6.200000000000000,6.600000000000000,4.800000000000000,26.000000000000000, , ,108.000000000000000, ,4.000000000000000,25.800000000000001,3525.000000000000000,474.000000000000000, ,15.500000000000000,1.100000000000000,15.100000000000000,68.299999999999997, , , , , , 
ISU RESEARCH FARMS,FINCH,FINCH-390834,11-08-2024,8,-93.696736999999999,42.061298999999998,7.700000000000000,7.400000000000000,5.000000000000000,26.000000000000000, , ,142.000000000000000, ,4.000000000000000,34.500000000000000,6151.000000000000000,410.000000000000000, ,0.000000000000000,1.100000000000000,9.699999999999999,89.200000000000003, , , , , , 
ISU RESEARCH FARMS,FINCH,FINCH-390834,11-08-2024,9,-93.696736999999999,42.062221999999998,6.300000000000000,6.800000000000000,4.700000000000000,63.000000000000000, , ,233.000000000000000, ,6.000000000000000,19.800000000000001,2890.000000000000000,339.000000000000000, ,10.100000000000000,3.000000000000000,14.000000000000000,72.900000000000006, , , , , , 
ISU RESEARCH FARMS,FINCH,FINCH-390834,11-08-2024,10,-93.694585000000004,42.063124999999999,5.700000000000000,6.600000000000000,3.700000000000000,10.000000000000000, , ,78.000000000000000, ,2.000000000000000,18.199999999999999,2285.000000000000000,310.000000000000000, ,22.000000000000000,1.100000000000000,14.000000000000000,62.899999999999999, , , , , , 
ISU RESEARCH FARMS,KLUVER,KLUVER-391166,11-15-2024,1,-93.732774000000006,42.048431999999998,7.000000000000000,7.300000000000000,2.400000000000000,15.000000000000000, , ,132.000000000000000, ,2.000000000000000,13.199999999999999,2095.000000000000000,286.000000000000000, ,0.000000000000000,2.600000000000000,17.800000000000001,79.599999999999994, , , , , , 
ISU RESEARCH FARMS,KLUVER,KLUVER-391166,11-15-2024,2,-93.732774000000006,42.047230999999996,6.200000000000000,6.900000000000000,2.500000000000000,18.000000000000000, , ,143.000000000000000, ,3.000000000000000,10.500000000000000,1519.000000000000000,188.000000000000000, ,9.500000000000000,3.500000000000000,14.699999999999999,72.299999999999997, , , , , , 
ISU RESEARCH FARMS,KLUVER,KLUVER-391166,11-15-2024,3,-93.732774000000006,42.046030000000002,6.100000000000000,6.600000000000000,4.700000000000000,23.000000000000000, , ,140.000000000000000, ,3.000000000000000,26.000000000000000,3627.000000000000000,422.000000000000000, ,15.400000000000000,1.400000000000000,13.300000000000001,69.900000000000006, , , , , , 
ISU RESEARCH FARMS,KLUVER,KLUVER-391166,11-15-2024,4,-93.732774000000006,42.044829000000000,6.200000000000000,6.800000000000000,2.300000000000000,36.000000000000000, , ,118.000000000000000, ,3.000000000000000,14.500000000000000,2061.000000000000000,229.000000000000000, ,13.800000000000001,2.100000000000000,13.000000000000000,71.099999999999994, , , , , , 
ISU RESEARCH FARMS,KLUVER,KLUVER-391166,11-15-2024,5,-93.732774000000006,42.043725000000002,5.500000000000000,6.300000000000000,4.100000000000000,32.000000000000000, , ,205.000000000000000, ,2.000000000000000,21.899999999999999,2410.000000000000000,284.000000000000000, ,32.000000000000000,2.400000000000000,10.600000000000000,55.000000000000000, , , , , , 
ISU RESEARCH FARMS,KLUVER,KLUVER-391166,11-15-2024,6,-93.731122999999997,42.043666000000002,7.700000000000000,7.300000000000000,4.900000000000000,21.000000000000000, , ,169.000000000000000, ,2.000000000000000,49.000000000000000,9225.000000000000000,303.000000000000000, ,0.000000000000000,0.900000000000000,5.100000000000000,94.099999999999994, , , , , , 
ISU RESEARCH FARMS,KLUVER,KLUVER-391166,11-15-2024,7,-93.731160000000003,42.044829000000000,6.500000000000000,6.800000000000000,4.100000000000000,42.000000000000000, , ,183.000000000000000, ,4.000000000000000,24.100000000000001,3687.000000000000000,393.000000000000000, ,8.300000000000001,1.900000000000000,13.400000000000000,76.400000000000006, , , , , , 
ISU RESEARCH FARMS,KLUVER,KLUVER-391166,11-15-2024,8,-93.731160000000003,42.046030000000002,5.800000000000000,6.400000000000000,5.000000000000000,24.000000000000000, , ,173.000000000000000, ,6.000000000000000,26.199999999999999,3300.000000000000000,397.000000000000000, ,22.899999999999999,1.700000000000000,12.400000000000000,63.000000000000000, , , , , , 
ISU RESEARCH FARMS,KLUVER,KLUVER-391166,11-15-2024,9,-93.731160000000003,42.047230999999996,6.700000000000000,7.000000000000000,4.200000000000000,23.000000000000000, , ,156.000000000000000, ,3.000000000000000,26.800000000000001,4402.000000000000000,540.000000000000000, ,0.000000000000000,1.500000000000000,16.500000000000000,82.000000000000000, , , , , , 
ISU RESEARCH FARMS,KLUVER,KLUVER-391166,11-15-2024,10,-93.731160000000003,42.048431999999998,7.000000000000000,7.100000000000000,4.800000000000000,31.000000000000000, , ,163.000000000000000, ,2.000000000000000,26.800000000000001,4465.000000000000000,492.000000000000000, ,0.000000000000000,1.600000000000000,15.100000000000000,83.400000000000006, , , , , , 
ISU RESEARCH FARMS,KLUVER,KLUVER-391166,11-15-2024,11,-93.729545000000002,42.047230999999996,6.400000000000000,6.800000000000000,3.700000000000000,40.000000000000000, , ,138.000000000000000, ,2.000000000000000,20.399999999999999,3046.000000000000000,338.000000000000000, ,9.800000000000001,1.700000000000000,13.600000000000000,74.799999999999997, , , , , , 
ISU RESEARCH FARMS,KLUVER,KLUVER-391166,11-15-2024,12,-93.729545000000002,42.046030000000002,7.600000000000000,7.300000000000000,4.700000000000000,59.000000000000000, , ,156.000000000000000, ,4.000000000000000,35.600000000000001,6469.000000000000000,346.000000000000000, ,0.000000000000000,1.100000000000000,8.000000000000000,90.900000000000006, , , , , , 
ISU RESEARCH FARMS,KLUVER,KLUVER-391166,11-15-2024,13,-93.729545000000002,42.044829000000000,7.700000000000000,7.400000000000000,5.200000000000000,21.000000000000000, , ,148.000000000000000, ,2.000000000000000,56.399999999999999,10670.000000000000000,330.000000000000000, ,0.000000000000000,0.700000000000000,4.800000000000000,94.500000000000000, , , , , , 
ISU RESEARCH FARMS,KLUVER,KLUVER-391166,11-15-2024,14,-93.729545000000002,42.043627000000001,6.800000000000000,7.000000000000000,4.700000000000000,18.000000000000000, , ,184.000000000000000, ,4.000000000000000,30.000000000000000,5319.000000000000000,355.000000000000000, ,0.000000000000000,1.600000000000000,9.699999999999999,88.700000000000003, , , , , , 
ISU RESEARCH FARMS,KLUVER,KLUVER-391166,11-15-2024,15,-93.727930999999998,42.044829000000000,5.400000000000000,6.200000000000000,3.600000000000000,16.000000000000000, , ,190.000000000000000, ,2.000000000000000,21.100000000000001,2097.000000000000000,255.000000000000000, ,38.000000000000000,2.300000000000000,9.900000000000000,49.799999999999997, , , , , , 
ISU RESEARCH FARMS,KLUVER,KLUVER-391166,11-15-2024,16,-93.727930999999998,42.046030000000002,6.600000000000000,6.900000000000000,3.500000000000000,73.000000000000000, , ,170.000000000000000, ,2.000000000000000,19.600000000000001,2954.000000000000000,410.000000000000000, ,5.100000000000000,2.200000000000000,17.199999999999999,75.500000000000000, , , , , , 
ISU RESEARCH FARMS,KLUVER,KLUVER-391166,11-15-2024,17,-93.727930999999998,42.047230999999996,5.900000000000000,6.500000000000000,3.600000000000000,43.000000000000000, , ,140.000000000000000, ,2.000000000000000,22.600000000000001,2840.000000000000000,366.000000000000000, ,22.199999999999999,1.600000000000000,13.300000000000001,62.899999999999999, , , , , , 
ISU RESEARCH FARMS,KLUVER,KLUVER-391166,11-15-2024,18,-93.727930999999998,42.048431999999998,7.700000000000000,7.300000000000000,4.600000000000000,78.000000000000000, , ,192.000000000000000, ,4.000000000000000,34.700000000000003,6151.000000000000000,422.000000000000000, ,0.000000000000000,1.400000000000000,10.000000000000000,88.599999999999994, , , , , , 
ISU RESEARCH FARMS,KLUVER,KLUVER-391166,11-15-2024,19,-93.726316999999995,42.048431999999998,6.300000000000000,6.800000000000000,2.900000000000000,98.000000000000000, , ,177.000000000000000, ,4.000000000000000,17.100000000000001,2394.000000000000000,327.000000000000000, ,11.699999999999999,2.700000000000000,15.699999999999999,70.000000000000000, , , , , , 
ISU RESEARCH FARMS,KLUVER,KLUVER-391166,11-15-2024,20,-93.726316999999995,42.047230999999996,7.100000000000000,7.100000000000000,5.100000000000000,43.000000000000000, , ,238.000000000000000, ,4.000000000000000,26.699999999999999,4668.000000000000000,339.000000000000000, ,0.000000000000000,2.300000000000000,10.400000000000000,87.299999999999997, , , , , , 
ISU RESEARCH FARMS,KLUVER,KLUVER-391166,11-15-2024,21,-93.726316999999995,42.046030000000002,6.000000000000000,6.700000000000000,2.400000000000000,23.000000000000000, , ,173.000000000000000, ,4.000000000000000,15.199999999999999,2060.000000000000000,181.000000000000000, ,19.699999999999999,2.900000000000000,9.699999999999999,67.599999999999994, , , , , , 
ISU RESEARCH FARMS,KLUVER,KLUVER-391166,11-15-2024,22,-93.724703000000005,42.048431999999998,6.000000000000000,7.000000000000000,1.600000000000000,28.000000000000000, , ,139.000000000000000, ,3.000000000000000,6.800000000000000,1051.000000000000000,141.000000000000000, ,0.000000000000000,5.300000000000000,17.100000000000001,77.700000000000003, , , , , , 
ISU RESEARCH FARMS,MARSDEN,1-375050,09-05-2024,1,-93.782556999999997,42.015630999999999,7.000000000000000,7.100000000000000,5.500000000000000,62.000000000000000,0,0,158.000000000000000,0,2.000000000000000,25.199999999999999,4145.000000000000000,497.000000000000000,0,0.000000000000000,1.600000000000000,16.199999999999999,82.200000000000003,0,0,0,0,0,0
ISU RESEARCH FARMS,MARSDEN,1-375050,09-05-2024,2,-93.782556999999997,42.015006000000000,7.000000000000000,7.200000000000000,4.400000000000000,43.000000000000000,0,0,113.000000000000000,0,4.000000000000000,20.000000000000000,3346.000000000000000,362.000000000000000,0,0.000000000000000,1.400000000000000,14.800000000000001,83.700000000000003,0,0,0,0,0,0
ISU RESEARCH FARMS,MARSDEN,1-375050,09-05-2024,3,-93.783895000000001,42.015006000000000,6.800000000000000,7.000000000000000,4.500000000000000,33.000000000000000,0,0,120.000000000000000,0,2.000000000000000,20.199999999999999,3236.000000000000000,449.000000000000000,0,0.000000000000000,1.500000000000000,18.199999999999999,80.200000000000003,0,0,0,0,0,0
ISU RESEARCH FARMS,MARSDEN,1-375050,09-05-2024,4,-93.783941999999996,42.015706999999999,7.200000000000000,7.200000000000000,4.200000000000000,26.000000000000000,0,0,142.000000000000000,0,2.000000000000000,23.800000000000001,3708.000000000000000,594.000000000000000,0,0.000000000000000,1.500000000000000,20.500000000000000,78.000000000000000,0,0,0,0,0,0
ISU RESEARCH FARMS,MARSDEN,10-391223,11-20-2024,1,-93.780837000000005,42.015633000000001,7.400000000000000,7.300000000000000,5.500000000000000,80.000000000000000, , ,222.000000000000000, ,5.000000000000000,36.000000000000000,6526.000000000000000,341.000000000000000, ,0.000000000000000,1.600000000000000,7.800000000000000,90.700000000000003, , , , , , 
ISU RESEARCH FARMS,MARSDEN,10-391223,11-20-2024,2,-93.779816999999994,42.015585000000002,5.700000000000000,6.400000000000000,3.900000000000000,18.000000000000000, , ,100.000000000000000, ,3.000000000000000,20.600000000000001,2372.000000000000000,306.000000000000000, ,29.100000000000001,1.200000000000000,12.199999999999999,57.500000000000000, , , , , , 
ISU RESEARCH FARMS,MARSDEN,10-391223,11-20-2024,3,-93.778672999999998,42.015585000000002,5.800000000000000,6.400000000000000,4.000000000000000,14.000000000000000, , ,94.000000000000000, ,2.000000000000000,20.899999999999999,2322.000000000000000,367.000000000000000, ,28.800000000000001,1.200000000000000,14.400000000000000,55.700000000000003, , , , , , 
ISU RESEARCH FARMS,MARSDEN,10-391223,11-20-2024,4,-93.777529999999999,42.015585000000002,6.600000000000000,6.800000000000000,3.700000000000000,34.000000000000000, , ,146.000000000000000, ,4.000000000000000,17.100000000000001,2391.000000000000000,334.000000000000000, ,11.699999999999999,2.200000000000000,16.000000000000000,70.000000000000000, , , , , , 
ISU RESEARCH FARMS,MARSDEN,10-391223,11-20-2024,5,-93.777529999999999,42.014626000000000,7.400000000000000,7.200000000000000,6.600000000000000,117.000000000000000, , ,238.000000000000000, ,4.000000000000000,38.100000000000001,6842.000000000000000,400.000000000000000, ,0.000000000000000,1.600000000000000,8.600000000000000,89.799999999999997, , , , , , 
ISU RESEARCH FARMS,MARSDEN,10-391223,11-20-2024,6,-93.778672999999998,42.014626000000000,7.600000000000000,7.300000000000000,6.200000000000000,81.000000000000000, , ,209.000000000000000, ,4.000000000000000,41.700000000000003,7595.000000000000000,392.000000000000000, ,0.000000000000000,1.300000000000000,7.700000000000000,91.000000000000000, , , , , , 
ISU RESEARCH FARMS,MARSDEN,3-391270,11-20-2024,1,-93.785252999999997,42.012579000000002,6.900000000000000,7.200000000000000,4.000000000000000,10.000000000000000, , ,136.000000000000000, ,3.000000000000000,23.300000000000001,3806.000000000000000,483.000000000000000, ,0.000000000000000,1.500000000000000,17.000000000000000,81.500000000000000, , , , , , 
ISU RESEARCH FARMS,MARSDEN,4-391272,11-20-2024,1,-93.784481000000000,42.012089000000003,5.700000000000000,6.500000000000000,3.900000000000000,43.000000000000000, , ,224.000000000000000, ,4.000000000000000,18.800000000000001,2069.000000000000000,351.000000000000000, ,26.600000000000001,3.100000000000000,15.300000000000001,55.000000000000000, , , , , , 
ISU RESEARCH FARMS,MARSDEN,4-391272,11-20-2024,2,-93.785214999999994,42.012089000000003,6.000000000000000,6.700000000000000,5.000000000000000,55.000000000000000, , ,309.000000000000000, ,3.000000000000000,22.000000000000000,2906.000000000000000,454.000000000000000, ,13.600000000000000,3.600000000000000,16.899999999999999,65.900000000000006, , , , , , 
ISU RESEARCH FARMS,MARSDEN,4-391272,11-20-2024,3,-93.785949000000002,42.012089000000003,6.200000000000000,6.700000000000000,5.400000000000000,71.000000000000000, , ,314.000000000000000, ,5.000000000000000,24.600000000000001,3225.000000000000000,573.000000000000000, ,12.199999999999999,3.300000000000000,19.100000000000001,65.500000000000000, , , , , , 
ISU RESEARCH FARMS,MARSDEN,5-391224,11-20-2024,1,-93.785933000000000,42.011325999999997,5.800000000000000,6.700000000000000,2.900000000000000,51.000000000000000, , ,126.000000000000000, ,5.000000000000000,16.199999999999999,2110.000000000000000,287.000000000000000, ,18.500000000000000,2.000000000000000,14.500000000000000,65.000000000000000, , , , , , 
ISU RESEARCH FARMS,MARSDEN,5-391224,11-20-2024,2,-93.784998000000002,42.011327999999999,5.900000000000000,6.600000000000000,4.000000000000000,46.000000000000000, , ,139.000000000000000, ,2.000000000000000,23.500000000000000,3056.000000000000000,466.000000000000000, ,17.100000000000001,1.500000000000000,16.300000000000001,65.099999999999994, , , , , , 
ISU RESEARCH FARMS,MARSDEN,5-391224,11-20-2024,3,-93.784173999999993,42.011325999999997,5.600000000000000,6.500000000000000,4.400000000000000,39.000000000000000, , ,122.000000000000000, ,5.000000000000000,25.600000000000001,3255.000000000000000,484.000000000000000, ,19.600000000000001,1.200000000000000,15.500000000000000,63.700000000000003, , , , , , 
ISU RESEARCH FARMS,MARSDEN,5-391224,11-20-2024,4,-93.784149999999997,42.010770000000001,5.800000000000000,6.600000000000000,3.800000000000000,74.000000000000000, , ,218.000000000000000, ,4.000000000000000,20.699999999999999,2621.000000000000000,370.000000000000000, ,19.300000000000001,2.700000000000000,14.699999999999999,63.299999999999997, , , , , , 
ISU RESEARCH FARMS,MARSDEN,5-391224,11-20-2024,5,-93.784173999999993,42.010232999999999,5.800000000000000,6.600000000000000,3.600000000000000,234.000000000000000, , ,447.000000000000000, ,3.000000000000000,19.800000000000001,2403.000000000000000,323.000000000000000, ,20.199999999999999,5.800000000000000,13.400000000000000,60.700000000000003, , , , , , 
ISU RESEARCH FARMS,MARSDEN,5-391224,11-20-2024,6,-93.785077999999999,42.010232999999999,6.100000000000000,6.700000000000000,3.600000000000000,82.000000000000000, , ,188.000000000000000, ,4.000000000000000,21.300000000000001,2867.000000000000000,424.000000000000000, ,14.100000000000000,2.300000000000000,16.300000000000001,67.299999999999997, , , , , , 
ISU RESEARCH FARMS,MARSDEN,5-391224,11-20-2024,7,-93.785060000000001,42.010790000000000,5.800000000000000,6.600000000000000,3.700000000000000,41.000000000000000, , ,167.000000000000000, ,4.000000000000000,19.800000000000001,2446.000000000000000,379.000000000000000, ,20.199999999999999,2.200000000000000,15.699999999999999,61.899999999999999, , , , , , 
ISU RESEARCH FARMS,MARSDEN,5-391224,11-20-2024,8,-93.785943000000003,42.010764999999999,5.600000000000000,6.500000000000000,3.500000000000000,61.000000000000000, , ,138.000000000000000, ,4.000000000000000,18.500000000000000,2115.000000000000000,311.000000000000000, ,27.100000000000001,1.900000000000000,13.800000000000001,57.200000000000003, , , , , , 
ISU RESEARCH FARMS,MARSDEN,5-391224,11-20-2024,9,-93.785927000000001,42.010204999999999,5.300000000000000,6.500000000000000,2.600000000000000,49.000000000000000, , ,154.000000000000000, ,4.000000000000000,15.500000000000000,1631.000000000000000,236.000000000000000, ,32.299999999999997,2.600000000000000,12.500000000000000,52.700000000000003, , , , , , 
ISU RESEARCH FARMS,MARSDEN,7-391220,11-20-2024,1,-93.782117999999997,42.012234999999997,7.700000000000000,7.500000000000000,6.700000000000000,29.000000000000000, , ,179.000000000000000, ,6.000000000000000,67.799999999999997,12630.000000000000000,512.000000000000000, ,0.000000000000000,0.700000000000000,6.200000000000000,93.099999999999994, , , , , , 
ISU RESEARCH FARMS,MARSDEN,7-391220,11-20-2024,2,-93.782024000000007,42.011285999999998,6.400000000000000,6.800000000000000,5.100000000000000,30.000000000000000, , ,152.000000000000000, ,2.000000000000000,30.399999999999999,4849.000000000000000,464.000000000000000, ,6.600000000000000,1.300000000000000,12.500000000000000,79.700000000000003, , , , , , 
ISU RESEARCH FARMS,MARSDEN,7-391220,11-20-2024,3,-93.782024000000007,42.010325999999999,6.000000000000000,6.800000000000000,2.900000000000000,34.000000000000000, , ,116.000000000000000, ,3.000000000000000,18.000000000000000,2575.000000000000000,351.000000000000000, ,11.100000000000000,1.600000000000000,15.900000000000000,71.299999999999997, , , , , , 
ISU RESEARCH FARMS,MARSDEN,7-391220,11-20-2024,4,-93.782024000000007,42.009366999999997,6.400000000000000,6.900000000000000,3.900000000000000,63.000000000000000, , ,197.000000000000000, ,3.000000000000000,20.000000000000000,2960.000000000000000,448.000000000000000, ,5.000000000000000,2.500000000000000,18.399999999999999,74.099999999999994, , , , , , 
ISU RESEARCH FARMS,MARSDEN,7-391220,11-20-2024,5,-93.783130999999997,42.009366999999997,6.600000000000000,7.000000000000000,3.400000000000000,161.000000000000000, , ,439.000000000000000, ,5.000000000000000,17.399999999999999,2673.000000000000000,352.000000000000000, ,0.000000000000000,6.500000000000000,16.600000000000001,76.900000000000006, , , , , , 
ISU RESEARCH FARMS,MARSDEN,7-391220,11-20-2024,6,-93.783130999999997,42.010325999999999,6.100000000000000,6.800000000000000,5.200000000000000,74.000000000000000, , ,240.000000000000000, ,4.000000000000000,24.600000000000001,3595.000000000000000,491.000000000000000, ,8.100000000000000,2.500000000000000,16.399999999999999,73.000000000000000, , , , , , 
ISU RESEARCH FARMS,MARSDEN,7-391220,11-20-2024,7,-93.783130999999997,42.011285999999998,5.300000000000000,6.200000000000000,4.700000000000000,24.000000000000000, , ,145.000000000000000, ,7.000000000000000,23.100000000000001,2403.000000000000000,335.000000000000000, ,34.600000000000001,1.600000000000000,11.900000000000000,51.899999999999999, , , , , , 
ISU RESEARCH FARMS,MARSDEN,7-391220,11-20-2024,8,-93.783130999999997,42.012245000000000,6.400000000000000,6.800000000000000,6.300000000000000,26.000000000000000, , ,176.000000000000000, ,4.000000000000000,32.399999999999999,4980.000000000000000,613.000000000000000, ,6.200000000000000,1.400000000000000,15.500000000000000,76.900000000000006, , , , , , 
ISU RESEARCH FARMS,MARSDEN,8-391221,11-20-2024,1,-93.781075999999999,42.014918000000002,7.500000000000000,7.300000000000000,6.000000000000000,29.000000000000000, , ,186.000000000000000, ,6.000000000000000,43.500000000000000,8068.000000000000000,333.000000000000000, ,0.000000000000000,1.100000000000000,6.300000000000000,92.599999999999994, , , , , , 
ISU RESEARCH FARMS,MARSDEN,8-391221,11-20-2024,2,-93.781075999999999,42.014012999999998,5.800000000000000,6.600000000000000,4.700000000000000,64.000000000000000, , ,273.000000000000000, ,6.000000000000000,23.600000000000001,3092.000000000000000,416.000000000000000, ,17.000000000000000,3.000000000000000,14.500000000000000,65.599999999999994, , , , , , 
ISU RESEARCH FARMS,MARSDEN,8-391221,11-20-2024,3,-93.779876000000002,42.014113999999999,5.700000000000000,6.300000000000000,3.800000000000000,22.000000000000000, , ,153.000000000000000, ,5.000000000000000,22.000000000000000,2364.000000000000000,340.000000000000000, ,31.800000000000001,1.800000000000000,12.699999999999999,53.700000000000003, , , , , , 
ISU RESEARCH FARMS,MARSDEN,8-391221,11-20-2024,4,-93.778644000000000,42.014012999999998,6.600000000000000,7.000000000000000,4.200000000000000,21.000000000000000, , ,146.000000000000000, ,2.000000000000000,21.800000000000001,3354.000000000000000,562.000000000000000, ,0.000000000000000,1.700000000000000,21.199999999999999,77.099999999999994, , , , , , 
ISU RESEARCH FARMS,MARSDEN,8-391221,11-20-2024,5,-93.778644000000000,42.013106999999998,6.100000000000000,6.600000000000000,5.700000000000000,34.000000000000000, , ,175.000000000000000, ,3.000000000000000,29.000000000000000,3918.000000000000000,603.000000000000000, ,13.800000000000001,1.500000000000000,17.100000000000001,67.599999999999994, , , , , , 
ISU RESEARCH FARMS,MARSDEN,8-391221,11-20-2024,6,-93.778644000000000,42.012202000000002,5.300000000000000,6.200000000000000,3.600000000000000,39.000000000000000, , ,172.000000000000000, ,8.000000000000000,21.500000000000000,2035.000000000000000,351.000000000000000, ,37.200000000000003,2.100000000000000,13.400000000000000,47.299999999999997, , , , , , 
ISU RESEARCH FARMS,MARSDEN,8-391221,11-20-2024,7,-93.778644000000000,42.011296999999999,5.500000000000000,6.300000000000000,3.900000000000000,26.000000000000000, , ,154.000000000000000, ,4.000000000000000,21.300000000000001,2194.000000000000000,353.000000000000000, ,32.899999999999999,1.900000000000000,13.600000000000000,51.600000000000001, , , , , , 
ISU RESEARCH FARMS,MARSDEN,8-391221,11-20-2024,8,-93.778644000000000,42.010390999999998,5.900000000000000,6.500000000000000,4.900000000000000,36.000000000000000, , ,194.000000000000000, ,5.000000000000000,27.199999999999999,3460.000000000000000,533.000000000000000, ,18.399999999999999,1.800000000000000,16.100000000000001,63.700000000000003, , , , , , 
ISU RESEARCH FARMS,MARSDEN,8-391221,11-20-2024,9,-93.779859999999999,42.010390999999998,5.800000000000000,6.400000000000000,4.900000000000000,36.000000000000000, , ,195.000000000000000, ,5.000000000000000,29.699999999999999,3638.000000000000000,609.000000000000000, ,20.199999999999999,1.700000000000000,16.800000000000001,61.299999999999997, , , , , , 
ISU RESEARCH FARMS,MARSDEN,8-391221,11-20-2024,10,-93.779898000000003,42.011130000000001,5.700000000000000,6.500000000000000,3.700000000000000,18.000000000000000, , ,150.000000000000000, ,4.000000000000000,22.100000000000001,2702.000000000000000,393.000000000000000, ,22.600000000000001,1.700000000000000,14.600000000000000,61.100000000000001, , , , , , 
ISU RESEARCH FARMS,MARSDEN,8-391221,11-20-2024,11,-93.781075999999999,42.011296999999999,6.700000000000000,7.000000000000000,4.600000000000000,14.000000000000000, , ,147.000000000000000, ,5.000000000000000,22.500000000000000,3606.000000000000000,505.000000000000000, ,0.000000000000000,1.700000000000000,18.399999999999999,80.000000000000000, , , , , , 
ISU RESEARCH FARMS,MARSDEN,8-391221,11-20-2024,12,-93.781075999999999,42.010390999999998,5.800000000000000,6.600000000000000,3.600000000000000,16.000000000000000, , ,135.000000000000000, ,3.000000000000000,19.500000000000000,2411.000000000000000,384.000000000000000, ,20.500000000000000,1.800000000000000,16.100000000000001,61.700000000000003, , , , , , 
ISU RESEARCH FARMS,MARSDEN,8-391221,11-20-2024,13,-93.781075999999999,42.009486000000003,6.400000000000000,6.900000000000000,3.200000000000000,23.000000000000000, , ,115.000000000000000, ,5.000000000000000,16.500000000000000,2361.000000000000000,419.000000000000000, ,6.000000000000000,1.800000000000000,20.800000000000001,71.400000000000006, , , , , , 
ISU RESEARCH FARMS,MARSDEN,8-391221,11-20-2024,14,-93.779859999999999,42.009486000000003,6.500000000000000,7.000000000000000,4.200000000000000,20.000000000000000, , ,142.000000000000000, ,4.000000000000000,21.899999999999999,3329.000000000000000,593.000000000000000, ,0.000000000000000,1.700000000000000,22.199999999999999,76.099999999999994, , , , , , 
ISU RESEARCH FARMS,MARSDEN,8-391221,11-20-2024,15,-93.778644000000000,42.009486000000003,6.400000000000000,6.700000000000000,4.400000000000000,21.000000000000000, , ,190.000000000000000, ,4.000000000000000,25.000000000000000,3308.000000000000000,611.000000000000000, ,12.000000000000000,1.900000000000000,20.000000000000000,66.099999999999994, , , , , , 
